temps_id,id_dossier,id_avocat,nom_avocat,date_prestation,description,heures,taux_horaire,facture_id
c33a6b71-3f6d-41f3-98cc-05c72b734de9,0a5f032e-0484-49a5-81be-b3859161ef05,0ee105d0-7745-4c96-bbf0-3df65bd210ab,Marcel Leblanc,2025-04-24,Delà habiller milieu sur moment interroger vous petit jouer oser.,2.0,220,
f97ab0bb-67a8-4fb6-9e16-d508c84f6ba8,5ef07712-af0d-4cb3-b1e8-dea4a4580a29,2cb6b053-969a-40a2-a054-223a2f3f11e1,Alexandre Morin,2024-08-20,Fatiguer nommer conduire ignorer avec.,1.5,250,
5e097226-b4fc-4a04-b307-b17f1b87246a,328f9a65-b3c0-4835-97a1-c04618ea6bfa,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2024-02-13,Aimer nourrir celui trésor cesse soulever reculer exister.,0.25,180,
ae59056b-fbe6-418d-8630-51e23e0f5b6c,c4a1c050-32ab-4517-a48a-940bc6dc7edf,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2025-06-03,Mine sommet fidèle éloigner avec siècle réclamer visage mort train.,1.5,180,
a93ddfc4-fc13-4ae1-ac91-10f2f14da81d,3812653d-ee0c-4bf0-9e9c-5754d44c991b,495caabb-57b9-4f6c-a1a0-256d5fc15acf,Denis-Franck Ledoux,2022-03-06,Expression long vide caractère journal échapper beau quitter juge.,0.25,250,
c8561764-4b13-4464-947c-058a2142cbf5,80feccbf-8f35-4dec-8a53-2ce879f745e3,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2025-03-17,Conscience avance médecin retomber pauvre chasse beaux preuve franc chambre.,1.5,300,8624359c-30e8-49bb-bc8d-f4704b53efd5
647e5b59-bc2b-4032-8c83-522fedb6ad92,e803fded-e227-45c0-86a9-41496eeceae3,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2023-07-20,Clef obtenir jaune lors autrement art.,1.5,300,
8d032ed7-fde2-498d-bdf6-0607fa795dc9,a7ff57e5-b6d5-45e4-94c5-9665832397ae,99f39dfa-f1e2-4ec1-be06-d65859789f1f,Alexandre Traore,2025-06-01,Produire faim terrain branche midi point faux.,1.0,220,
5a6c5c5f-d781-4ddf-8856-886a5ce127cf,dd66d9ff-2cb9-4001-b6ba-d50c6db32d2e,2cb6b053-969a-40a2-a054-223a2f3f11e1,Alexandre Morin,2025-07-21,Ensemble rendre celui sentier chant.,1.0,300,
88b45800-6ecc-493a-b5eb-80a8e154d993,96046024-504f-4b61-b7cd-04ee0afddfd5,4d1333a4-d0c7-4c36-9580-2a400135c126,Victor du Vasseur,2025-04-12,Lequel à mouvement transformer armer part danger préparer.,0.25,180,25e841d7-3f5e-42bc-a058-d259b125366d
1d61e94a-bfd2-492c-a266-85021e1a6891,639ebbc8-fc7d-40d7-bf1a-650ea8027bb7,495caabb-57b9-4f6c-a1a0-256d5fc15acf,Denis-Franck Ledoux,2025-06-15,Dos arriver comment sang doute soi voler lier.,1.0,250,44c8068e-c018-4db2-b4b8-d594f5119f77
ebc9e482-09f9-4007-9c3b-c7a0540d0e70,7b45d1aa-eabb-411d-a194-e0ecfbe6e782,0ee105d0-7745-4c96-bbf0-3df65bd210ab,Marcel Leblanc,2025-06-07,Environ produire représenter accent beau machine troisième rouge confondre poser principe.,1.5,220,
52d9d934-d7f9-4b95-b07a-abc7b6e98985,383e47f4-9dc5-4c97-8959-a35de338f901,99f39dfa-f1e2-4ec1-be06-d65859789f1f,Alexandre Traore,2023-02-20,Chaise gens fleur tracer tomber.,2.0,300,318e054d-41bb-4d87-8f64-9ab7f98169db
d249264c-7e6c-4149-bc56-7414d90fc1ce,b3a3932e-0a68-41ff-898f-05d25f59b9a8,4d1333a4-d0c7-4c36-9580-2a400135c126,Victor du Vasseur,2024-04-02,Jeune attacher être moi.,1.0,220,
bed3ce4e-493a-465f-bd13-2efb622806d7,328f9a65-b3c0-4835-97a1-c04618ea6bfa,52fc2f51-6484-441d-a3ac-19515cc8485f,Yves Traore,2025-02-26,Beauté mouvement vieux on sembler.,2.0,180,
2d6151e5-6412-4292-aa89-85a1f5961c20,383e47f4-9dc5-4c97-8959-a35de338f901,2cb6b053-969a-40a2-a054-223a2f3f11e1,Alexandre Morin,2025-07-20,Visible personne enfin grand quinze.,2.0,220,
19722cf4-b406-4723-be34-b8d173fa7f7d,2f9ffe63-1122-4a41-b385-0fc011fd3e91,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2024-01-26,Décider rouge reste arriver monter couler ancien autorité.,0.25,180,
0e8b72d3-1544-4da3-b17f-75e88dbb687a,6a0c1ae8-a761-407b-868f-a78dc2f8f267,99f39dfa-f1e2-4ec1-be06-d65859789f1f,Alexandre Traore,2025-07-01,Enfant affaire vaincre devenir précis voir bas ligne réponse mode.,2.0,180,
9a3f1c68-828b-450a-8592-ec28c906d9ff,38e3550b-3272-4de0-ab86-e4d02923f1ad,52fc2f51-6484-441d-a3ac-19515cc8485f,Yves Traore,2023-06-27,Déchirer pays retomber main garçon mieux croire.,1.5,250,f5fbd5ab-08e4-4e9d-8924-14f3c3bb3ee2
42dcc3d7-3b0d-41e4-a203-4feecc4163ae,2d1cc68c-c65a-4064-8718-47f4f9607871,2cb6b053-969a-40a2-a054-223a2f3f11e1,Alexandre Morin,2024-01-09,Certes deviner vague réfléchir garçon puis vaste ressembler.,0.5,220,
35c68b40-74c9-4e7d-8039-9e7d446a6763,3a2c9f07-e085-4ce2-9a4c-4f7c1781d67e,2cb6b053-969a-40a2-a054-223a2f3f11e1,Alexandre Morin,2025-06-07,Ville cour endormir masse croire rejeter.,0.25,250,599a7d0e-9713-41c9-bda5-7603ffb80d9b
3efa595d-3ce3-4d90-b047-c0e0e76c55da,35e0b91a-7738-44b0-9dc6-314af0111e05,495caabb-57b9-4f6c-a1a0-256d5fc15acf,Denis-Franck Ledoux,2022-08-12,Devoir après étroit miser on.,0.25,180,
a8bde279-6d62-4cb2-a77a-c031c13e0eee,e803fded-e227-45c0-86a9-41496eeceae3,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2023-05-12,Aussitôt suite croire soulever résoudre expliquer.,0.5,250,8b4f0c48-5a8e-4145-8a37-bd3e5b8e73c4
b7281bf4-2174-411d-a682-0af2e83bb552,7045eea4-e3d4-4c2a-85cd-15203afcc15d,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2024-02-09,Reculer saisir essuyer terrible glace atteindre six violence habitude question.,1.5,250,
b1bf099f-0ad3-4d19-b029-3e9546e856fc,d51bdc64-5a8e-4e7a-83d7-b4f450018661,4d1333a4-d0c7-4c36-9580-2a400135c126,Victor du Vasseur,2025-06-01,Noire danger printemps dessus également médecin.,0.25,300,
8466155b-79de-43e8-90c5-5a2a235cc336,c4a1c050-32ab-4517-a48a-940bc6dc7edf,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2024-01-13,Embrasser comprendre réunir fil visible te vêtement effort terme matin.,1.5,180,b07abb8e-432e-49ff-afe9-0c31f1b96411
a5b8ba57-975d-4508-896d-e01bcd6a7178,3a2c9f07-e085-4ce2-9a4c-4f7c1781d67e,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2025-03-28,Arriver rose toucher près fond hors espoir avis.,1.5,220,599a7d0e-9713-41c9-bda5-7603ffb80d9b
c77d8193-5e4d-4c78-9a1f-c8b1e958001c,0a5f032e-0484-49a5-81be-b3859161ef05,495caabb-57b9-4f6c-a1a0-256d5fc15acf,Denis-Franck Ledoux,2025-05-31,Court confondre saison notre mauvais espace.,2.0,180,
6c8d1fe3-2441-445d-bf1b-b5dcc710b044,6647595d-50c1-4043-a220-0f5f2c6d7525,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2025-03-23,Briser le précipiter public pitié obéir subir boire.,1.5,180,7b68b6b1-a192-4a6a-8f96-a163dfb3acbf
025e67be-0ee6-49dc-9434-962820065ae9,e803fded-e227-45c0-86a9-41496eeceae3,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2022-10-09,Inconnu livre fixer objet port.,2.0,180,
4e857361-c8e1-4076-84a5-166171c91539,639ebbc8-fc7d-40d7-bf1a-650ea8027bb7,0ee105d0-7745-4c96-bbf0-3df65bd210ab,Marcel Leblanc,2025-05-26,Révolution préparer histoire flamme porte comprendre parti frapper.,0.5,220,
3326301e-6ecc-4daf-a756-8ffb00187401,852e0a6d-857f-468b-bcec-6f38a233264a,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2025-04-07,Théâtre enfin théâtre distance traverser pointe vue suivant.,0.25,250,d20bcd3c-5d6d-4c92-8d0c-07a6e2245cea
c0a7cdcc-2af3-427d-88e3-c3c19a70fc17,c43cfe86-737c-4c21-9a89-b9ea98543080,2cb6b053-969a-40a2-a054-223a2f3f11e1,Alexandre Morin,2024-09-21,Confier table réponse surveiller exiger venir.,1.0,300,
75dbbefe-c82f-4444-889c-b3edbe5838ed,7045eea4-e3d4-4c2a-85cd-15203afcc15d,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2023-01-24,Simple recevoir précieux arrêter ensemble essuyer.,2.0,250,
82cf08f6-156c-4f72-a142-a638b2837d6d,a85698f6-489d-444f-b170-5483f65a5958,4d1333a4-d0c7-4c36-9580-2a400135c126,Victor du Vasseur,2025-07-06,Tapis étonner retour port noir haute.,2.0,300,
b625df81-3150-47b4-b3e2-96fa6dc6fa0c,7a68a2db-206c-463a-874c-ce554fc5103b,52fc2f51-6484-441d-a3ac-19515cc8485f,Yves Traore,2025-07-09,Établir haut approcher se bois heure continuer cercle nourrir armer événement.,0.5,250,
e4851bb3-dba6-4a22-a64d-9c09e0d5b41a,ef2ffd82-d457-4b10-bfff-8555102f052e,495caabb-57b9-4f6c-a1a0-256d5fc15acf,Denis-Franck Ledoux,2025-06-30,Pleurer pauvre tenir place satisfaire arme visite durant plutôt curieux.,2.0,250,391799ef-beba-4a90-a78c-9bfb43481090
7a80fff3-ece8-4d55-b470-645c46ac9cb7,8492a77e-d4fd-44f2-9a64-6257ba4e3007,4d1333a4-d0c7-4c36-9580-2a400135c126,Victor du Vasseur,2023-09-27,Courant sûr caresser douceur.,1.5,300,
60f01586-1487-4c91-be00-d04d98461dde,3cf05f82-1e8a-4f73-a5ce-baf9dd9191b0,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2024-01-22,Souffler grandir lit précéder recherche.,2.0,180,
a8c61494-1dfd-4cb5-84f0-4c1a86860b5a,e5e5ae54-64f3-4a99-81d8-679c58d59672,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2022-02-05,Meilleur parcourir témoin user voix.,2.0,250,
a06974ce-e501-4852-bbd2-f95ad93c66d7,aabd37b3-d214-4f66-bf6d-a323435a95e0,fba0cbe6-1a09-4487-946b-d85567269b04,Laurence Robert,2023-12-26,Oublier compagnon même étoile raconter tellement pont étage après fixer anglais.,0.5,180,
3ac67107-1066-4634-9641-691a2e2caa4d,7a68a2db-206c-463a-874c-ce554fc5103b,495caabb-57b9-4f6c-a1a0-256d5fc15acf,Denis-Franck Ledoux,2024-06-29,Monter musique pauvre former grandir tenter saison assurer mémoire.,1.5,250,
97c3e0aa-4795-4c6d-9f92-7354a68fb33f,5fbb65d1-2cae-4bad-89a3-1e0cf2a645e3,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2024-10-31,Direction rencontre supporter voyager liberté poursuivre cela subir d'abord.,1.5,180,13068b2d-847d-4a2e-8db5-37bd3d68fd4f
d4359679-f551-477e-b53e-5db684be8efb,e5e5ae54-64f3-4a99-81d8-679c58d59672,52fc2f51-6484-441d-a3ac-19515cc8485f,Yves Traore,2022-08-25,Sérieux employer précéder voilà six ah fonction importance réalité sentir.,1.0,220,f59e6f38-da8e-45ba-99da-a3573725720e
f119756b-46f6-40ea-822c-eacd5b0a0709,6c4e095b-962a-4e27-907b-fa5a90a4dba3,52fc2f51-6484-441d-a3ac-19515cc8485f,Yves Traore,2023-08-19,Accord clair étouffer achever le voici enfance certain.,1.0,180,e46d76ec-e24e-4648-a3c7-324a7bb53f32
0a154fe3-e4ad-4eba-bd4c-9f740334bc3d,de856a6f-54a3-4733-9048-d8edc3c8939a,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2025-06-20,Drôle important devant ne pareil peuple.,1.5,250,
b44b88f8-ad2a-47c4-ae7d-adada6516a33,e6c15b83-4920-4ed7-b094-4fe8eeb78588,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2024-12-26,Dame danser époque bientôt affirmer représenter.,1.5,250,
f1659e42-52f4-4e46-93f9-13a1694350f2,db3ea9ad-a69a-443f-983c-6bf46028ad66,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2025-02-28,Paupière suite secret après derrière.,0.25,250,
9c7b99b0-7301-4910-8d77-34a3a77d3821,89d0bf59-65aa-455e-93a9-d2c27c05e91d,495caabb-57b9-4f6c-a1a0-256d5fc15acf,Denis-Franck Ledoux,2025-06-13,Milieu garde détruire adresser soutenir capable fils hier rester où.,1.5,300,
5985eade-84bb-478f-933f-4e093e9d1b8c,9eb7c745-68f4-40bc-b8ad-2e733e75d5c6,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2021-08-25,Supposer espérer vieux tendre espèce sortir moi.,0.5,180,
4a71367d-f27a-4074-af10-dc7d037559a7,f28715a5-6113-4310-944a-97fc62d6dcf8,99f39dfa-f1e2-4ec1-be06-d65859789f1f,Alexandre Traore,2024-12-08,Entraîner moitié consentir commencer quand rejoindre endroit force défendre.,1.0,300,0a971ebf-992c-4ad1-be70-cae1c96d76ca
680951b9-dacc-4754-8538-d46729a17557,eeadf14d-bf3d-4680-898b-d80c52012aeb,495caabb-57b9-4f6c-a1a0-256d5fc15acf,Denis-Franck Ledoux,2024-05-01,Planche soumettre retomber sourire chant fatigue madame avec impression.,1.0,300,ea50ecb2-cc87-4992-8488-9a42f06afbc2
d5785729-5dfb-4894-96c0-b021591466cd,509d0159-970b-4e76-a0d8-5e785e9b30bd,99f39dfa-f1e2-4ec1-be06-d65859789f1f,Alexandre Traore,2025-06-12,Poursuivre celui tard calmer rêve.,2.0,180,
4fecf641-a85e-4da3-b7fa-94ccbe248f3b,509d0159-970b-4e76-a0d8-5e785e9b30bd,52fc2f51-6484-441d-a3ac-19515cc8485f,Yves Traore,2024-10-21,Prévenir mériter conduire groupe vaincre blond résultat.,1.5,180,
14202287-2573-4519-9b1b-d4b245f679a3,5fbb65d1-2cae-4bad-89a3-1e0cf2a645e3,99f39dfa-f1e2-4ec1-be06-d65859789f1f,Alexandre Traore,2023-09-10,Étude témoin reposer main témoin.,1.0,180,c8f566c7-5e16-451b-acfe-0f980f740b3c
24b3c525-7a2c-4e1c-b1db-1785cd593228,1d2ae70c-42d2-4253-9f9c-dba0833b12ef,2cb6b053-969a-40a2-a054-223a2f3f11e1,Alexandre Morin,2025-05-28,Moitié habitant relever lier crier faute mer avouer.,1.0,250,
e85f6384-5942-47c1-8be1-ee5a39c79195,f4ae22ce-607d-429e-af02-92cb70ad5efb,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2024-03-02,Montagne inquiéter vieil combien posséder figurer l'un président.,2.0,250,
3eec2ace-0c6e-461b-91d9-db52e84a5346,9b234da1-15af-44d8-bd79-fbaf80a78dfb,4d1333a4-d0c7-4c36-9580-2a400135c126,Victor du Vasseur,2025-03-04,Je réfléchir précieux signifier auquel violence oh.,1.0,300,
549aeb8a-c812-46ec-8fa6-310e1079e812,e803fded-e227-45c0-86a9-41496eeceae3,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2023-01-28,Tel jeu commun loin éprouver soumettre soirée personne voyage chambre.,2.0,180,8b4f0c48-5a8e-4145-8a37-bd3e5b8e73c4
d5d274af-379a-4aaf-af6d-f1ad4516456f,e2f60e46-aea3-4c9f-ba95-63c857e667cd,52fc2f51-6484-441d-a3ac-19515cc8485f,Yves Traore,2025-05-23,Clef art mériter ou mariage paraître secret découvrir peur.,0.25,250,
dfc894eb-f0b6-461e-ae82-36531a7a5888,478ddbef-c815-4bf6-b821-65f2bb0b6c0a,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2023-10-01,Détacher douceur journée doute crier.,0.5,180,14f95daf-f58a-4aa5-bd06-1524fae22415
a13a50bc-5904-44bb-9692-0fa2274deb43,d78eaf42-d043-4eb4-9ed3-a7792c8d6808,99f39dfa-f1e2-4ec1-be06-d65859789f1f,Alexandre Traore,2024-01-03,Quitter aujourd'hui vieillard vague mur presser préférer plein pur puissant.,0.25,250,
1d488065-a73e-47f3-9598-c66ef4ee2883,5d10b768-3b3d-47f2-8d04-d2094e3781b7,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2022-03-27,Parti vingt doucement prévoir cher.,0.25,250,e5f61347-dcc2-47ad-bff1-42ad2193a7f4
f91c81fe-b3ac-4fc7-b93a-f02d66aac09a,5ef07712-af0d-4cb3-b1e8-dea4a4580a29,2cb6b053-969a-40a2-a054-223a2f3f11e1,Alexandre Morin,2023-08-24,Principe leur servir cent sorte dernier.,0.5,220,
e81c40c0-2320-4591-9507-33babbda2e87,d3be7f8e-fabe-4a9e-8b72-8663263a0655,52fc2f51-6484-441d-a3ac-19515cc8485f,Yves Traore,2025-05-02,Appel remplacer certain bête espoir arbre.,1.0,220,
f245140c-8184-468d-ad1a-bfbef6acb3e0,c4a1c050-32ab-4517-a48a-940bc6dc7edf,fba0cbe6-1a09-4487-946b-d85567269b04,Laurence Robert,2024-04-12,Cou pointe saison étendre ressembler défendre sans immense.,0.25,220,
1bbae519-652c-488d-b23e-1e4f1213f3ba,af518df3-f84d-438d-9966-aecc0d0ddc4d,2cb6b053-969a-40a2-a054-223a2f3f11e1,Alexandre Morin,2025-04-12,Taille billet marier cerveau autorité ailleurs classe nuage.,1.0,300,45d818ff-79ee-4033-b019-dd168edd85ae
3160814b-9f35-4273-a3f1-26b4d6491a6f,9f1536ed-7682-4baf-b712-a636e5d0bef7,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2025-02-22,Intéresser fête oh simplement cinquante.,1.0,220,
a2504ea1-a7a5-4d3c-a3b2-07748c13fc29,2f9ffe63-1122-4a41-b385-0fc011fd3e91,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2025-02-08,Carte réponse diriger semaine que sable.,0.25,300,e14adcc8-aac6-49a3-94e8-0b1942f489cc
0b94e597-fb7b-4a35-848c-8060e207217c,2e469faf-03f8-44f4-b0c9-b787d01e2e0e,fba0cbe6-1a09-4487-946b-d85567269b04,Laurence Robert,2024-06-03,Finir clef monde rêve courage caresser journal liberté faire mille fait.,1.5,220,
ef226783-bb66-44a5-9af6-f30f01bf5a4e,6647595d-50c1-4043-a220-0f5f2c6d7525,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2025-07-18,Selon tard imposer rapide sueur fille précis tout bande.,2.0,250,
51fbf1c8-bfc9-44ba-8901-7bb24b02d7f3,2a9a1ecf-1338-43b8-80c7-f3c79edbe83d,fba0cbe6-1a09-4487-946b-d85567269b04,Laurence Robert,2024-11-19,Exprimer atteindre naturel rencontrer répéter élément animer verre.,0.5,180,
e5a74c4c-b3b3-4e5b-9ea8-2641ebe6ef03,2d1cc68c-c65a-4064-8718-47f4f9607871,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2023-12-08,Politique odeur consulter de général accorder.,1.5,300,
ab301957-de78-4cac-a140-f088f4142bcb,3baa46cb-83ff-46bb-9904-040db6558921,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2024-06-18,Fermer ignorer certain comme chacun soumettre car écrire chaud curieux.,1.5,220,1cf91a03-8015-4505-8f34-d4f01d4ee8b3
d7fdd1dd-1b30-48ba-ba56-1d5a812f03aa,87d0ddf5-77c4-4f8c-84c0-1fc9ea226e41,2cb6b053-969a-40a2-a054-223a2f3f11e1,Alexandre Morin,2024-07-03,Théâtre quart traverser mieux ensuite plein.,2.0,180,e3cc2e50-72e2-40f1-86ea-883645ff57dc
79cce396-a836-44ee-ab5c-9a424e2dc71b,a4755241-8721-481d-b236-540d67589044,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2025-02-01,Service partout user marche larme voilà tuer ouvert quartier tout.,0.25,300,eb1b9021-c8ac-412d-ad39-8d0a900fe924
190aaedd-0a8b-4f6c-a447-ee3d380fe1ac,a0628de8-7218-44d1-818e-0d574f9fed8f,0ee105d0-7745-4c96-bbf0-3df65bd210ab,Marcel Leblanc,2025-02-07,Projet tard prêt perte morceau fidèle dans.,1.5,250,cca01620-f9f6-460e-9dbf-373a7f0782cc
18127cbc-9ba2-47a3-b37e-ed0705a845c5,84735a55-224d-4cbf-b7e6-047615e4ccae,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2024-03-11,Revoir souvenir problème vent drame imposer valeur spectacle.,1.5,220,a3639889-8ab1-46f9-b53f-18fcd24f8e5e
244ecd1f-bc62-4e2a-8771-e174c4800177,10e7ec70-18c8-460f-9e8f-7d62a0687233,0ee105d0-7745-4c96-bbf0-3df65bd210ab,Marcel Leblanc,2023-01-27,Manquer de digne cour rond rire déposer avenir.,1.0,180,
c19f1d1e-71b3-4287-a573-dba475e31734,df65f114-c111-4815-a52e-37c3cf451607,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2025-06-22,Sérieux malgré frapper faveur prison famille instant propos.,0.25,300,
36d73c8d-1cae-4fd5-a63a-510a88acc2e1,c8986a69-d97e-4f85-a9a3-f1d85d927eb2,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2025-02-02,Lever retenir foule prêter prochain voiture professeur.,1.0,220,
6c2fbdd9-f01d-4ffa-b5e5-95d142e4a14f,11cb12b7-6500-4cf7-8cdf-0d93efb55921,0ee105d0-7745-4c96-bbf0-3df65bd210ab,Marcel Leblanc,2025-05-24,Trop exposer départ fatigue interroger signer fonction tout.,2.0,300,
e5a9d44b-a8b7-47cd-8877-83671046e7e2,6949b152-88ab-4e80-a025-1562745e70ee,99f39dfa-f1e2-4ec1-be06-d65859789f1f,Alexandre Traore,2025-06-25,Figurer rideau gros tantôt celui comprendre drôle aile pouvoir.,0.5,180,128eb4eb-e154-4a93-9b48-a0af5eb69166
8d0c2fde-db38-45bc-8eda-8c48f8a8cf28,72087a01-8cdc-4d3f-ace4-6b290abed523,495caabb-57b9-4f6c-a1a0-256d5fc15acf,Denis-Franck Ledoux,2023-03-15,Erreur secret ouvert travers livrer rond conseil fort chaque repousser.,1.0,220,94852393-b52c-4a5b-9f0e-3ec83bde870c
0e43ab8b-b21d-45ad-85cb-04dac3e1817f,11cb12b7-6500-4cf7-8cdf-0d93efb55921,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2024-04-08,Figure elle honneur cacher toile admettre sombre double départ remplacer.,2.0,300,
6fe5f4d3-2ea0-43ea-abcb-5859d075af0b,328f9a65-b3c0-4835-97a1-c04618ea6bfa,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2024-09-09,Discuter fin trace du vraiment unique.,1.0,300,1c8923f3-794c-409f-a3dc-15cdc8c5a465
8c9860fe-993f-4a0b-ae69-8735486e03bd,367d9f2d-0a86-4c08-b036-372639a512f7,2cb6b053-969a-40a2-a054-223a2f3f11e1,Alexandre Morin,2025-07-07,Nerveux désigner sûr traverser rose élever enlever en prison aspect.,2.0,250,
4a9eeb1d-bd86-41a4-aec3-4420a4c8b215,f0719de2-682b-43fa-921e-2a98a54da4f6,52fc2f51-6484-441d-a3ac-19515cc8485f,Yves Traore,2025-04-27,Dangereux rejeter début vendre point agent marche port.,2.0,300,
8b6ea76c-7c67-4472-9e22-d75194b2a35e,7b45d1aa-eabb-411d-a194-e0ecfbe6e782,52fc2f51-6484-441d-a3ac-19515cc8485f,Yves Traore,2025-03-14,Travers sac théâtre chanter cas fait mensonge besoin toute.,1.0,180,b78cc7a3-2cb3-4b51-8396-4f0e7f1558a4
87a5c0a1-7698-48ad-a488-11d9ae872b2c,3ba4c7d7-5a41-486e-8bef-3fe7e7c59a05,52fc2f51-6484-441d-a3ac-19515cc8485f,Yves Traore,2025-04-27,Chute extraordinaire vêtir douter supposer guerre tantôt retomber.,0.25,300,
6ad6ff4e-0d67-4d59-b851-887757d1f3ff,35e0b91a-7738-44b0-9dc6-314af0111e05,52fc2f51-6484-441d-a3ac-19515cc8485f,Yves Traore,2023-06-02,Sens pendre poésie armée lequel patron coin.,1.0,180,903342cf-850f-4dd3-9cc2-360a53c87ea6
bc47a320-d015-41ce-a949-771dae40e55c,d3343d66-4502-44a3-878e-4f896dd3fd90,fba0cbe6-1a09-4487-946b-d85567269b04,Laurence Robert,2024-11-29,Fumée état que chef tant inconnu cerveau gris pointe frère.,2.0,180,
a6707be9-dc0c-48d5-ba29-66e9ed4a49e8,fa87aa0d-a900-46bf-8e1b-056cd4c896ce,fba0cbe6-1a09-4487-946b-d85567269b04,Laurence Robert,2022-08-21,Absence doute attention sang ton parfois exiger chez haut.,0.25,180,
284ccae2-bdc7-4378-8e2f-b51f30e177b4,3a8180ef-9c77-41f5-9103-73e8e9a2bafe,2cb6b053-969a-40a2-a054-223a2f3f11e1,Alexandre Morin,2025-02-01,Ainsi trait entrer lutte vivant.,0.5,220,
9cd36c2f-1574-4158-b85a-90c8e6f797d0,f0719de2-682b-43fa-921e-2a98a54da4f6,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2023-01-24,Titre joli pointe protéger aujourd'hui.,1.0,250,
517a9afa-d128-47e6-8dc1-ee3d5f445555,564ff187-0755-430b-9b56-2d65fcad98ae,0ee105d0-7745-4c96-bbf0-3df65bd210ab,Marcel Leblanc,2023-09-26,Indiquer sentir corde grâce occuper déchirer mourir respecter.,1.0,300,c3209a98-7b4c-44be-99c1-13805d4788c2
d52d8f37-7d62-40e2-8119-7ce9b0592066,bdbf9d61-f0d3-4b6f-8120-fe05a48d84c3,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2025-07-19,Recueillir malgré pareil bas votre tel.,1.0,250,
403c82fb-df94-4435-a9c3-5d26899db4f1,edb86c4c-8504-4e7f-a82b-3185341de3b9,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2024-11-16,Couche palais être choisir remettre composer.,1.0,180,078deef9-904c-4756-9fb9-8ca0ddbc8520
a7b964fd-4b64-4ec5-8554-cba0e7288c9d,2d1cc68c-c65a-4064-8718-47f4f9607871,52fc2f51-6484-441d-a3ac-19515cc8485f,Yves Traore,2025-05-02,Objet consentir promettre sien répondre.,1.0,300,d67eab16-1ec9-49d2-83e0-deff328e6dde
897f8f65-ddfa-446a-b59c-310fa2db1139,c102b141-a882-4db1-8f7b-061fa3909fe6,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2023-10-22,Prix vers étroit suivant peser croire.,0.25,220,
